id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response,Snapshot_Date,Snapshot_Year,Snapshot_Month,Snapshot_Quarter,Customer_State,Customer_Region
295052,Female,22,1,30.0,0,< 1 Year,Yes,2630.0,160.0,73,1,2024-01-01,2024,1,Q1,Pennsylvania,Northeast
54682,Male,58,1,33.0,0,1-2 Year,Yes,42833.0,26.0,270,1,2024-09-30,2024,9,Q3,Pennsylvania,Northeast
132872,Male,49,1,41.0,0,> 2 Years,Yes,38721.0,26.0,153,1,2024-07-26,2024,7,Q3,Pennsylvania,Northeast
326982,Male,34,1,13.0,0,< 1 Year,Yes,2630.0,156.0,266,1,2024-05-25,2024,5,Q2,Pennsylvania,Northeast
76847,Female,41,1,28.0,0,1-2 Year,Yes,31902.0,122.0,244,1,2024-04-09,2024,4,Q2,Pennsylvania,Northeast
286935,Male,50,1,41.0,0,1-2 Year,Yes,49874.0,26.0,109,1,2024-12-12,2024,12,Q4,Pennsylvania,Northeast
312471,Male,43,1,31.0,0,1-2 Year,Yes,2630.0,124.0,126,1,2024-11-29,2024,11,Q4,Pennsylvania,Northeast
215110,Female,48,1,18.0,0,1-2 Year,Yes,46114.0,124.0,157,1,2024-02-09,2024,2,Q1,Pennsylvania,Northeast
68010,Male,39,1,36.0,0,1-2 Year,Yes,2630.0,157.0,35,1,2024-01-26,2024,1,Q1,Pennsylvania,Northeast
375547,Male,20,1,39.0,0,< 1 Year,Yes,30394.0,160.0,140,1,2024-11-16,2024,11,Q4,Pennsylvania,Northeast
284274,Male,28,1,28.0,0,1-2 Year,Yes,29553.0,26.0,72,1,2024-01-15,2024,1,Q1,Pennsylvania,Northeast
128794,Male,48,1,28.0,0,1-2 Year,Yes,26199.0,26.0,71,1,2024-10-10,2024,10,Q4,Pennsylvania,Northeast
34606,Male,49,1,28.0,0,1-2 Year,Yes,66810.0,124.0,157,1,2024-06-24,2024,6,Q2,Pennsylvania,Northeast
10276,Female,41,1,4.0,0,1-2 Year,Yes,33911.0,26.0,274,1,2024-02-17,2024,2,Q1,Pennsylvania,Northeast
104510,Male,30,1,45.0,0,1-2 Year,Yes,2630.0,163.0,134,1,2024-11-24,2024,11,Q4,Pennsylvania,Northeast
294127,Female,26,1,16.0,0,< 1 Year,Yes,28710.0,152.0,242,1,2024-10-05,2024,10,Q4,Pennsylvania,Northeast
331382,Male,27,1,8.0,0,< 1 Year,Yes,27560.0,157.0,264,1,2024-09-19,2024,9,Q3,Pennsylvania,Northeast
247553,Male,42,1,39.0,0,1-2 Year,Yes,32017.0,154.0,277,1,2024-02-03,2024,2,Q1,Pennsylvania,Northeast
67535,Male,26,1,16.0,0,< 1 Year,Yes,2630.0,152.0,263,1,2024-04-25,2024,4,Q2,Pennsylvania,Northeast
216717,Male,61,1,48.0,0,1-2 Year,Yes,2630.0,122.0,156,1,2024-12-12,2024,12,Q4,Pennsylvania,Northeast
206185,Male,57,1,8.0,0,1-2 Year,Yes,42315.0,124.0,221,1,2024-11-12,2024,11,Q4,Pennsylvania,Northeast
24970,Female,53,1,28.0,0,1-2 Year,Yes,51203.0,26.0,159,1,2024-11-25,2024,11,Q4,Pennsylvania,Northeast
57618,Male,44,1,8.0,0,1-2 Year,Yes,35712.0,26.0,118,1,2024-03-04,2024,3,Q1,Pennsylvania,Northeast
174429,Female,40,1,31.0,0,1-2 Year,Yes,2630.0,124.0,218,1,2024-03-10,2024,3,Q1,Pennsylvania,Northeast
173561,Male,29,1,49.0,0,< 1 Year,Yes,28583.0,152.0,29,1,2024-03-14,2024,3,Q1,Pennsylvania,Northeast
280195,Male,23,1,46.0,0,< 1 Year,Yes,28511.0,160.0,84,1,2024-12-28,2024,12,Q4,Pennsylvania,Northeast
253939,Female,49,1,28.0,0,1-2 Year,Yes,57318.0,26.0,229,1,2024-06-27,2024,6,Q2,Pennsylvania,Northeast
181643,Male,22,1,8.0,0,< 1 Year,Yes,35224.0,152.0,29,1,2024-10-06,2024,10,Q4,Pennsylvania,Northeast
309264,Female,23,1,29.0,0,< 1 Year,Yes,26578.0,152.0,134,1,2024-12-06,2024,12,Q4,Pennsylvania,Northeast
257142,Female,67,1,28.0,0,1-2 Year,Yes,27112.0,30.0,57,1,2024-11-15,2024,11,Q4,Pennsylvania,Northeast
201366,Male,47,1,28.0,0,1-2 Year,Yes,39592.0,124.0,210,1,2024-06-24,2024,6,Q2,Pennsylvania,Northeast
165655,Female,52,1,41.0,0,1-2 Year,Yes,26735.0,26.0,40,1,2024-09-15,2024,9,Q3,Pennsylvania,Northeast
19120,Female,39,1,28.0,0,1-2 Year,Yes,45066.0,26.0,14,1,2024-05-09,2024,5,Q2,Pennsylvania,Northeast
280841,Male,42,1,48.0,0,1-2 Year,Yes,2630.0,154.0,257,1,2024-01-28,2024,1,Q1,Pennsylvania,Northeast
148920,Male,48,1,28.0,0,1-2 Year,Yes,44709.0,124.0,63,1,2024-11-20,2024,11,Q4,Pennsylvania,Northeast
233093,Female,42,1,28.0,0,1-2 Year,Yes,2630.0,156.0,12,1,2024-10-20,2024,10,Q4,Pennsylvania,Northeast
319034,Male,29,1,50.0,0,< 1 Year,Yes,2630.0,154.0,85,1,2024-12-02,2024,12,Q4,Pennsylvania,Northeast
339728,Male,49,1,21.0,0,1-2 Year,Yes,2630.0,124.0,215,1,2024-10-06,2024,10,Q4,Pennsylvania,Northeast
207349,Male,22,1,28.0,0,< 1 Year,Yes,45787.0,157.0,179,1,2024-11-17,2024,11,Q4,Pennsylvania,Northeast
270262,Female,33,1,28.0,0,< 1 Year,Yes,40280.0,124.0,110,1,2024-09-02,2024,9,Q3,Pennsylvania,Northeast
377993,Male,49,1,8.0,0,1-2 Year,Yes,34301.0,157.0,255,1,2024-10-16,2024,10,Q4,Pennsylvania,Northeast
267495,Female,39,1,28.0,0,1-2 Year,Yes,32410.0,26.0,166,1,2024-02-07,2024,2,Q1,Pennsylvania,Northeast
246850,Female,32,1,28.0,0,1-2 Year,Yes,2630.0,156.0,207,1,2024-11-26,2024,11,Q4,Pennsylvania,Northeast
11852,Male,60,1,28.0,0,> 2 Years,Yes,64961.0,26.0,209,1,2024-03-04,2024,3,Q1,Pennsylvania,Northeast
11233,Male,53,1,39.0,0,1-2 Year,Yes,37486.0,55.0,200,1,2024-10-29,2024,10,Q4,Pennsylvania,Northeast
340791,Male,22,1,46.0,0,< 1 Year,Yes,48977.0,152.0,223,1,2024-09-22,2024,9,Q3,Pennsylvania,Northeast
78667,Male,73,1,29.0,0,> 2 Years,Yes,42898.0,26.0,258,1,2024-12-02,2024,12,Q4,Pennsylvania,Northeast
123320,Female,49,1,28.0,0,1-2 Year,Yes,2630.0,26.0,75,1,2024-12-05,2024,12,Q4,Pennsylvania,Northeast
209160,Male,51,1,37.0,0,1-2 Year,Yes,30401.0,124.0,217,1,2024-05-16,2024,5,Q2,Pennsylvania,Northeast
92647,Female,26,1,28.0,0,< 1 Year,Yes,38627.0,124.0,137,1,2024-03-23,2024,3,Q1,Pennsylvania,Northeast
119457,Female,49,1,38.0,0,> 2 Years,Yes,42759.0,26.0,196,1,2024-01-22,2024,1,Q1,Pennsylvania,Northeast
361222,Female,34,1,18.0,0,1-2 Year,Yes,33111.0,26.0,277,1,2024-04-28,2024,4,Q2,Pennsylvania,Northeast
197765,Male,43,1,11.0,0,1-2 Year,Yes,2630.0,124.0,154,1,2024-10-06,2024,10,Q4,Pennsylvania,Northeast
44911,Female,53,1,28.0,0,1-2 Year,No,34937.0,122.0,162,1,2024-02-07,2024,2,Q1,Pennsylvania,Northeast
215135,Female,37,1,28.0,0,1-2 Year,Yes,42511.0,26.0,238,1,2024-10-29,2024,10,Q4,Pennsylvania,Northeast
30751,Male,39,1,28.0,0,1-2 Year,Yes,42736.0,124.0,59,1,2024-12-17,2024,12,Q4,Pennsylvania,Northeast
356736,Male,58,1,28.0,0,1-2 Year,Yes,33220.0,60.0,48,1,2024-10-05,2024,10,Q4,Pennsylvania,Northeast
339562,Male,41,1,3.0,0,1-2 Year,Yes,26140.0,124.0,217,1,2024-03-20,2024,3,Q1,Pennsylvania,Northeast
36058,Female,31,1,46.0,0,1-2 Year,Yes,30582.0,26.0,89,1,2024-12-01,2024,12,Q4,Pennsylvania,Northeast
86076,Female,38,1,28.0,0,1-2 Year,Yes,30019.0,26.0,18,1,2024-12-16,2024,12,Q4,Pennsylvania,Northeast
253446,Male,55,1,28.0,0,1-2 Year,Yes,2630.0,26.0,238,1,2024-06-21,2024,6,Q2,Pennsylvania,Northeast
138441,Female,37,1,28.0,0,1-2 Year,Yes,38589.0,26.0,181,1,2024-10-29,2024,10,Q4,Pennsylvania,Northeast
298309,Male,49,1,36.0,0,1-2 Year,Yes,2630.0,156.0,83,1,2024-12-18,2024,12,Q4,Pennsylvania,Northeast
250845,Male,50,1,1.0,0,1-2 Year,Yes,2630.0,155.0,227,1,2024-11-19,2024,11,Q4,Pennsylvania,Northeast
152696,Male,43,1,28.0,0,1-2 Year,Yes,29422.0,26.0,281,1,2024-01-26,2024,1,Q1,Pennsylvania,Northeast
1225,Male,24,1,28.0,0,< 1 Year,Yes,43900.0,152.0,270,1,2024-03-09,2024,3,Q1,Pennsylvania,Northeast
42447,Male,33,1,19.0,0,1-2 Year,Yes,2630.0,156.0,253,1,2024-07-23,2024,7,Q3,Pennsylvania,Northeast
149520,Male,44,1,14.0,0,1-2 Year,Yes,2630.0,156.0,48,1,2024-01-29,2024,1,Q1,Pennsylvania,Northeast
351583,Male,26,1,11.0,0,1-2 Year,Yes,46866.0,154.0,207,1,2024-08-12,2024,8,Q3,Pennsylvania,Northeast
104131,Male,45,1,28.0,0,1-2 Year,Yes,49410.0,26.0,15,1,2024-04-28,2024,4,Q2,Pennsylvania,Northeast
84441,Male,48,1,28.0,0,1-2 Year,Yes,29988.0,52.0,104,1,2024-10-04,2024,10,Q4,Pennsylvania,Northeast
106125,Female,33,1,1.0,0,1-2 Year,Yes,2630.0,163.0,148,1,2024-09-20,2024,9,Q3,Pennsylvania,Northeast
2314,Female,50,1,28.0,0,1-2 Year,Yes,42448.0,26.0,99,1,2024-12-29,2024,12,Q4,Pennsylvania,Northeast
21655,Male,35,1,30.0,0,1-2 Year,Yes,23271.0,124.0,297,1,2024-12-20,2024,12,Q4,Pennsylvania,Northeast
264554,Female,29,1,41.0,0,< 1 Year,Yes,32368.0,163.0,170,1,2024-04-20,2024,4,Q2,Pennsylvania,Northeast
326918,Female,54,1,28.0,0,1-2 Year,Yes,57053.0,122.0,166,1,2024-12-18,2024,12,Q4,Pennsylvania,Northeast
323131,Male,28,1,28.0,0,> 2 Years,Yes,2630.0,156.0,266,1,2024-01-19,2024,1,Q1,Pennsylvania,Northeast
175718,Male,40,1,28.0,0,1-2 Year,Yes,51805.0,55.0,177,1,2024-02-15,2024,2,Q1,Pennsylvania,Northeast
40823,Male,49,1,45.0,0,1-2 Year,Yes,31595.0,124.0,274,1,2024-07-12,2024,7,Q3,Pennsylvania,Northeast
236089,Male,59,1,28.0,0,> 2 Years,Yes,52239.0,26.0,282,1,2024-10-15,2024,10,Q4,Pennsylvania,Northeast
83857,Female,57,1,29.0,0,1-2 Year,Yes,41394.0,122.0,95,1,2024-02-28,2024,2,Q1,Pennsylvania,Northeast
198849,Female,48,1,28.0,0,1-2 Year,Yes,47726.0,26.0,164,1,2024-06-16,2024,6,Q2,Pennsylvania,Northeast
244879,Female,28,1,15.0,0,< 1 Year,Yes,2630.0,151.0,241,1,2024-01-26,2024,1,Q1,Pennsylvania,Northeast
360735,Male,29,1,3.0,0,< 1 Year,Yes,2630.0,152.0,108,1,2024-12-21,2024,12,Q4,Pennsylvania,Northeast
205799,Male,54,1,3.0,0,1-2 Year,Yes,39517.0,124.0,271,1,2024-11-26,2024,11,Q4,Pennsylvania,Northeast
178813,Male,79,1,40.0,0,1-2 Year,Yes,26630.0,26.0,17,1,2024-08-25,2024,8,Q3,Pennsylvania,Northeast
325413,Female,28,1,28.0,0,< 1 Year,Yes,44179.0,124.0,143,1,2024-12-11,2024,12,Q4,Pennsylvania,Northeast
8004,Male,47,1,28.0,0,1-2 Year,Yes,26638.0,124.0,272,1,2024-05-12,2024,5,Q2,Pennsylvania,Northeast
36606,Male,58,1,20.0,0,> 2 Years,Yes,2630.0,26.0,18,1,2024-03-10,2024,3,Q1,Pennsylvania,Northeast
3441,Male,36,1,45.0,0,1-2 Year,Yes,25063.0,124.0,72,1,2024-12-30,2024,12,Q4,Pennsylvania,Northeast
187378,Female,32,1,18.0,0,< 1 Year,Yes,22922.0,152.0,231,1,2024-03-24,2024,3,Q1,Pennsylvania,Northeast
295420,Female,48,1,28.0,0,1-2 Year,Yes,46746.0,26.0,222,1,2024-09-23,2024,9,Q3,Pennsylvania,Northeast
182770,Female,21,1,28.0,0,< 1 Year,Yes,30131.0,160.0,159,1,2024-01-01,2024,1,Q1,Pennsylvania,Northeast
148612,Male,52,1,8.0,0,> 2 Years,Yes,36075.0,25.0,200,1,2024-11-22,2024,11,Q4,Pennsylvania,Northeast
273720,Male,61,1,13.0,0,1-2 Year,Yes,24030.0,124.0,102,1,2024-11-10,2024,11,Q4,Pennsylvania,Northeast
209200,Male,37,1,28.0,0,1-2 Year,Yes,32620.0,26.0,65,1,2024-10-03,2024,10,Q4,Pennsylvania,Northeast
293074,Male,70,1,30.0,0,> 2 Years,Yes,28434.0,155.0,245,1,2024-01-08,2024,1,Q1,Pennsylvania,Northeast
97652,Male,32,1,11.0,0,1-2 Year,Yes,23057.0,156.0,110,1,2024-04-13,2024,4,Q2,Pennsylvania,Northeast
49201,Male,48,1,28.0,0,1-2 Year,Yes,37187.0,122.0,228,1,2024-10-23,2024,10,Q4,Pennsylvania,Northeast
138649,Male,54,1,28.0,0,1-2 Year,Yes,50408.0,26.0,56,1,2024-08-17,2024,8,Q3,Pennsylvania,Northeast
152935,Female,55,1,28.0,0,1-2 Year,Yes,2630.0,124.0,33,1,2024-06-19,2024,6,Q2,Pennsylvania,Northeast
278214,Male,44,1,28.0,0,1-2 Year,Yes,36408.0,124.0,216,0,2024-10-28,2024,10,Q4,Texas,South
148524,Female,25,1,46.0,1,< 1 Year,No,26320.0,160.0,149,0,2024-11-05,2024,11,Q4,Texas,South
166531,Female,23,1,39.0,0,< 1 Year,Yes,28448.0,152.0,97,0,2024-10-04,2024,10,Q4,Texas,South
262384,Male,32,1,28.0,1,1-2 Year,No,31678.0,154.0,178,0,2024-01-26,2024,1,Q1,Texas,South
172947,Male,34,1,35.0,1,1-2 Year,No,26431.0,156.0,224,0,2024-10-11,2024,10,Q4,Texas,South
296497,Female,22,1,5.0,0,< 1 Year,Yes,25946.0,152.0,28,0,2024-04-23,2024,4,Q2,Texas,South
350168,Male,51,1,15.0,1,1-2 Year,Yes,2630.0,124.0,222,0,2024-11-15,2024,11,Q4,Texas,South
32017,Female,40,1,28.0,0,1-2 Year,No,2630.0,160.0,207,0,2024-02-17,2024,2,Q1,Texas,South
224706,Male,68,1,38.0,1,1-2 Year,No,51273.0,157.0,292,0,2024-04-05,2024,4,Q2,Texas,South
248339,Female,22,1,6.0,1,< 1 Year,No,31677.0,160.0,180,0,2024-09-19,2024,9,Q3,Texas,South
153600,Female,22,1,28.0,0,1-2 Year,Yes,47460.0,154.0,207,0,2024-01-23,2024,1,Q1,Texas,South
81648,Female,44,1,19.0,1,1-2 Year,No,31826.0,124.0,92,0,2024-11-20,2024,11,Q4,Texas,South
260825,Female,42,1,6.0,1,1-2 Year,No,26511.0,152.0,90,0,2024-11-06,2024,11,Q4,Texas,South
147686,Male,25,1,8.0,1,< 1 Year,No,47545.0,152.0,134,0,2024-11-14,2024,11,Q4,Texas,South
25726,Male,25,1,10.0,1,< 1 Year,No,28151.0,152.0,94,0,2024-01-14,2024,1,Q1,Texas,South
376809,Female,49,1,28.0,0,1-2 Year,Yes,39137.0,26.0,60,0,2024-10-23,2024,10,Q4,Texas,South
423,Female,36,1,46.0,0,< 1 Year,Yes,2630.0,1.0,94,0,2024-06-28,2024,6,Q2,Texas,South
11422,Female,28,1,41.0,1,< 1 Year,No,23709.0,152.0,149,0,2024-04-12,2024,4,Q2,Texas,South
177017,Male,64,1,22.0,1,1-2 Year,Yes,32881.0,25.0,233,0,2024-11-26,2024,11,Q4,Texas,South
73125,Male,23,1,8.0,1,< 1 Year,Yes,33869.0,152.0,189,0,2024-04-02,2024,4,Q2,Texas,South
206077,Female,64,1,29.0,0,1-2 Year,Yes,39630.0,26.0,23,0,2024-11-10,2024,11,Q4,Texas,South
66660,Male,46,1,12.0,0,1-2 Year,Yes,2630.0,124.0,31,0,2024-12-02,2024,12,Q4,Texas,South
269665,Female,23,1,36.0,1,< 1 Year,No,31617.0,152.0,198,0,2024-04-11,2024,4,Q2,Texas,South
165072,Female,25,1,41.0,1,< 1 Year,No,26543.0,152.0,90,0,2024-06-22,2024,6,Q2,Texas,South
10183,Male,72,1,3.0,1,1-2 Year,No,2630.0,26.0,125,0,2024-10-16,2024,10,Q4,Texas,South
53106,Female,63,1,28.0,1,1-2 Year,No,43649.0,124.0,11,0,2024-07-14,2024,7,Q3,Texas,South
231786,Female,26,1,50.0,1,< 1 Year,No,36066.0,152.0,79,0,2024-09-29,2024,9,Q3,Texas,South
120397,Male,52,1,4.0,0,1-2 Year,Yes,28112.0,124.0,245,0,2024-04-29,2024,4,Q2,Texas,South
355495,Male,54,1,8.0,0,1-2 Year,Yes,2630.0,26.0,73,0,2024-08-28,2024,8,Q3,Texas,South
104801,Male,42,1,45.0,0,1-2 Year,Yes,30800.0,150.0,228,0,2024-11-04,2024,11,Q4,Texas,South
25178,Male,28,1,35.0,1,< 1 Year,No,36038.0,152.0,123,0,2024-02-01,2024,2,Q1,Texas,South
135727,Male,27,1,10.0,1,< 1 Year,No,41670.0,152.0,171,0,2024-09-04,2024,9,Q3,Texas,South
223246,Female,76,1,24.0,1,1-2 Year,No,36350.0,26.0,16,0,2024-02-04,2024,2,Q1,Texas,South
87214,Male,54,1,8.0,0,1-2 Year,Yes,44275.0,26.0,159,0,2024-02-02,2024,2,Q1,Texas,South
46563,Male,20,1,46.0,1,< 1 Year,No,33570.0,152.0,270,0,2024-12-21,2024,12,Q4,Texas,South
2022,Female,58,1,28.0,0,1-2 Year,Yes,65739.0,26.0,190,0,2024-11-10,2024,11,Q4,Texas,South
132013,Male,21,1,10.0,1,< 1 Year,Yes,34824.0,152.0,122,0,2024-02-27,2024,2,Q1,Texas,South
287157,Female,49,1,24.0,0,1-2 Year,Yes,57491.0,26.0,284,0,2024-09-25,2024,9,Q3,Texas,South
12543,Female,23,1,29.0,1,< 1 Year,No,32877.0,152.0,103,0,2024-05-07,2024,5,Q2,Texas,South
69227,Male,28,1,33.0,1,< 1 Year,No,29410.0,152.0,148,0,2024-09-20,2024,9,Q3,Texas,South
189687,Female,42,1,28.0,0,1-2 Year,Yes,26882.0,124.0,141,0,2024-02-03,2024,2,Q1,Texas,South
143972,Female,23,1,28.0,0,< 1 Year,Yes,74223.0,152.0,211,0,2024-02-12,2024,2,Q1,Texas,South
65618,Female,25,1,28.0,1,< 1 Year,No,31410.0,152.0,18,0,2024-09-21,2024,9,Q3,Texas,South
154657,Female,21,1,28.0,1,< 1 Year,No,60041.0,152.0,208,0,2024-11-16,2024,11,Q4,Texas,South
256361,Female,32,1,30.0,1,< 1 Year,No,19819.0,152.0,69,0,2024-08-03,2024,8,Q3,Texas,South
275302,Female,22,1,36.0,0,< 1 Year,Yes,2630.0,160.0,217,0,2024-01-14,2024,1,Q1,Texas,South
177009,Female,50,1,28.0,0,> 2 Years,Yes,43620.0,26.0,50,0,2024-09-07,2024,9,Q3,Texas,South
88656,Male,46,1,35.0,0,1-2 Year,Yes,43011.0,124.0,233,0,2024-08-23,2024,8,Q3,Texas,South
85575,Female,27,1,2.0,1,< 1 Year,No,31757.0,152.0,142,0,2024-01-29,2024,1,Q1,Texas,South
50115,Female,44,1,20.0,0,1-2 Year,Yes,2630.0,124.0,116,0,2024-07-26,2024,7,Q3,Texas,South
87784,Male,45,1,28.0,0,1-2 Year,Yes,33981.0,124.0,120,0,2024-10-09,2024,10,Q4,Texas,South
11192,Male,25,1,28.0,1,< 1 Year,No,45059.0,152.0,281,0,2024-10-12,2024,10,Q4,Texas,South
252462,Male,23,1,8.0,1,< 1 Year,No,42651.0,151.0,172,0,2024-01-27,2024,1,Q1,Texas,South
96560,Male,25,1,8.0,1,< 1 Year,No,33911.0,152.0,286,0,2024-02-01,2024,2,Q1,Texas,South
270156,Male,27,1,34.0,1,< 1 Year,No,32278.0,152.0,250,0,2024-01-29,2024,1,Q1,Texas,South
110137,Female,21,1,34.0,0,< 1 Year,No,31774.0,152.0,254,0,2024-12-31,2024,12,Q4,Texas,South
13467,Female,36,1,1.0,0,1-2 Year,Yes,2630.0,31.0,188,0,2024-02-10,2024,2,Q1,Texas,South
217310,Male,64,1,28.0,0,1-2 Year,Yes,38655.0,26.0,191,0,2024-01-15,2024,1,Q1,Texas,South
352990,Female,37,1,28.0,1,1-2 Year,No,2630.0,26.0,241,0,2024-03-17,2024,3,Q1,Texas,South
57981,Male,69,1,46.0,1,1-2 Year,No,51467.0,124.0,139,0,2024-09-01,2024,9,Q3,Texas,South
231438,Male,32,1,28.0,0,1-2 Year,No,34672.0,125.0,281,0,2024-09-30,2024,9,Q3,Texas,South
209824,Female,24,1,28.0,1,< 1 Year,No,41690.0,152.0,67,0,2024-10-07,2024,10,Q4,Texas,South
136128,Male,59,1,8.0,0,1-2 Year,Yes,35757.0,26.0,181,0,2024-11-02,2024,11,Q4,Texas,South
34101,Male,39,1,28.0,0,1-2 Year,Yes,33788.0,124.0,204,0,2024-02-19,2024,2,Q1,Texas,South
131132,Male,41,1,28.0,1,1-2 Year,No,34300.0,124.0,261,0,2024-09-28,2024,9,Q3,Texas,South
133832,Female,38,1,41.0,0,1-2 Year,No,39105.0,124.0,169,0,2024-09-15,2024,9,Q3,Texas,South
61934,Male,57,1,38.0,0,> 2 Years,Yes,24871.0,26.0,110,0,2024-02-11,2024,2,Q1,Texas,South
287467,Female,41,1,28.0,0,1-2 Year,Yes,34938.0,26.0,35,0,2024-01-27,2024,1,Q1,Texas,South
337892,Male,42,1,28.0,1,1-2 Year,Yes,2630.0,156.0,48,0,2024-11-15,2024,11,Q4,Texas,South
58023,Female,30,1,26.0,0,< 1 Year,Yes,25480.0,152.0,208,0,2024-01-10,2024,1,Q1,Texas,South
61971,Female,21,1,8.0,1,< 1 Year,No,37046.0,160.0,233,0,2024-10-25,2024,10,Q4,Texas,South
298973,Male,33,1,19.0,1,< 1 Year,No,38278.0,152.0,18,0,2024-12-11,2024,12,Q4,Texas,South
332202,Female,56,1,28.0,0,1-2 Year,Yes,31285.0,122.0,278,0,2024-07-20,2024,7,Q3,Texas,South
239252,Female,23,1,47.0,0,< 1 Year,No,36504.0,152.0,64,0,2024-05-29,2024,5,Q2,Texas,South
40074,Female,41,1,8.0,0,< 1 Year,No,2630.0,1.0,157,0,2024-04-17,2024,4,Q2,Texas,South
191996,Female,39,1,30.0,1,1-2 Year,No,2630.0,152.0,229,0,2024-02-11,2024,2,Q1,Texas,South
321633,Female,41,1,46.0,0,1-2 Year,Yes,2630.0,124.0,252,0,2024-11-17,2024,11,Q4,Texas,South
277117,Female,48,1,28.0,0,1-2 Year,Yes,53229.0,26.0,257,0,2024-09-01,2024,9,Q3,Texas,South
274110,Female,22,1,28.0,0,1-2 Year,Yes,32909.0,154.0,295,0,2024-06-07,2024,6,Q2,Texas,South
246348,Female,47,1,35.0,1,1-2 Year,No,2630.0,124.0,31,0,2024-05-13,2024,5,Q2,Texas,South
342833,Male,44,1,28.0,1,1-2 Year,No,56988.0,124.0,271,0,2024-04-01,2024,4,Q2,Texas,South
129351,Female,25,1,33.0,1,< 1 Year,No,27677.0,152.0,137,0,2024-11-06,2024,11,Q4,Texas,South
177432,Female,30,1,23.0,1,< 1 Year,No,23356.0,152.0,297,0,2024-11-23,2024,11,Q4,Texas,South
298489,Female,24,1,45.0,1,< 1 Year,No,21357.0,152.0,80,0,2024-01-12,2024,1,Q1,Texas,South
104632,Female,45,1,28.0,1,1-2 Year,No,28863.0,125.0,83,0,2024-10-24,2024,10,Q4,Texas,South
17333,Female,23,1,47.0,1,< 1 Year,No,29615.0,152.0,105,0,2024-08-30,2024,8,Q3,Texas,South
188923,Female,32,1,15.0,0,< 1 Year,Yes,23521.0,160.0,296,0,2024-12-19,2024,12,Q4,Texas,South
100555,Male,70,1,39.0,0,1-2 Year,Yes,51948.0,26.0,130,0,2024-09-02,2024,9,Q3,Texas,South
101412,Male,63,1,46.0,0,> 2 Years,Yes,44125.0,26.0,223,0,2024-02-11,2024,2,Q1,Texas,South
57052,Male,40,1,28.0,1,1-2 Year,No,24705.0,124.0,11,0,2024-08-11,2024,8,Q3,Texas,South
112175,Female,64,1,8.0,0,1-2 Year,Yes,34376.0,26.0,295,0,2024-12-29,2024,12,Q4,Texas,South
71606,Female,42,1,28.0,1,1-2 Year,Yes,37132.0,52.0,140,0,2024-11-11,2024,11,Q4,Texas,South
329728,Female,28,1,28.0,0,< 1 Year,Yes,52341.0,122.0,170,0,2024-03-19,2024,3,Q1,Texas,South
119071,Female,23,1,16.0,1,< 1 Year,No,2630.0,160.0,140,0,2024-02-19,2024,2,Q1,Texas,South
41924,Female,24,1,36.0,0,< 1 Year,Yes,2630.0,152.0,106,0,2024-11-17,2024,11,Q4,Texas,South
341008,Male,24,1,36.0,0,< 1 Year,No,2630.0,160.0,166,0,2024-04-28,2024,4,Q2,Texas,South
150506,Male,27,1,8.0,1,< 1 Year,No,41488.0,152.0,61,0,2024-09-19,2024,9,Q3,Texas,South
113224,Female,34,1,41.0,0,1-2 Year,Yes,35233.0,26.0,11,0,2024-02-18,2024,2,Q1,Texas,South
48122,Female,25,1,30.0,1,< 1 Year,No,29340.0,152.0,166,0,2024-06-26,2024,6,Q2,Texas,South
81407,Female,25,1,14.0,1,< 1 Year,No,26311.0,152.0,188,0,2024-01-28,2024,1,Q1,Texas,South
11072,Male,69,1,28.0,1,1-2 Year,No,65898.0,59.0,279,0,2024-07-18,2024,7,Q3,Texas,South
289706,Female,21,1,7.0,1,< 1 Year,No,38388.0,160.0,126,0,2024-10-29,2024,10,Q4,Texas,South
258889,Female,42,1,29.0,1,1-2 Year,Yes,44799.0,26.0,162,0,2024-01-31,2024,1,Q1,Texas,South
252564,Male,22,1,8.0,1,< 1 Year,No,39393.0,152.0,154,0,2024-06-21,2024,6,Q2,Texas,South
161722,Male,27,1,12.0,1,< 1 Year,No,24491.0,152.0,210,0,2024-03-11,2024,3,Q1,Texas,South
250330,Male,24,1,29.0,1,< 1 Year,No,33860.0,152.0,253,0,2024-05-11,2024,5,Q2,Texas,South
321187,Male,50,1,28.0,0,1-2 Year,Yes,45345.0,124.0,41,0,2024-08-20,2024,8,Q3,Texas,South
344146,Male,49,1,15.0,0,> 2 Years,Yes,2630.0,154.0,26,0,2024-01-30,2024,1,Q1,Texas,South
322076,Male,22,1,8.0,0,< 1 Year,No,48764.0,152.0,74,0,2024-01-04,2024,1,Q1,Texas,South
295794,Female,64,1,28.0,0,1-2 Year,Yes,33084.0,122.0,230,0,2024-11-06,2024,11,Q4,Texas,South
211113,Female,27,1,12.0,0,< 1 Year,Yes,20824.0,160.0,169,0,2024-03-14,2024,3,Q1,Texas,South
196582,Female,45,1,28.0,0,1-2 Year,Yes,46114.0,124.0,219,0,2024-05-15,2024,5,Q2,Texas,South
380978,Male,36,1,12.0,0,1-2 Year,Yes,30703.0,122.0,32,0,2024-12-18,2024,12,Q4,Texas,South
